drown,591,1.92,1.48,6.57,2.33,2.86,1.99,3
desire,508,7.69,1.39,7.35,1.76,6.49,1.83,79
dummy,732,3.38,1.70,4.35,2.25,3.67,2.02,3
despairing,110,2.43,1.47,5.68,2.37,3.43,2.11,4
dump,733,3.21,1.87,4.12,2.36,3.83,1.87,4
despise,111,2.03,1.38,6.28,2.43,4.72,2.80,7
dustpan,555,3.98,1.68,3.43,2.00,5.45,1.81,.
destroy,112,2.64,2.03,6.83,2.38,4.94,2.86,48
earth,134,7.15,1.67,4.24,2.49,5.61,2.30,150
destruction,723,3.16,2.44,5.82,2.71,3.93,2.29,38
easy,734,7.10,1.91,4.48,2.82,7.00,1.63,125
detached,113,3.86,1.88,4.26,2.57,3.63,2.15,12
easygoing,135,7.20,1.50,4.30,2.52,5.25,1.75,1
detail,724,5.55,1.58,4.10,2.24,5.21,1.60,72
eat,136,7.47,1.73,5.69,2.51,5.60,2.12,61
detest,114,2.17,1.30,6.06,2.39,5.83,2.60,1
ecstasy,735,7.98,1.52,7.38,1.92,6.68,2.08,6
devil,115,2.21,1.99,6.07,2.61,5.35,2.75,25
education,137,6.69,1.77,5.74,2.46,6.15,2.35,214
devoted,116,7.41,1.37,5.23,2.21,6.18,2.36,51
egg,736,5.29,1.82,3.76,2.39,4.49,2.16,12
diamond,117,7.92,1.20,5.53,2.96,5.54,2.28,8
elated,138,7.45,1.77,6.21,2.30,5.53,2.35,3
dignified,118,7.10,1.26,4.12,2.29,6.12,2.40,7
elbow,737,5.12,0.92,3.81,2.14,4.88,1.52,10
dinner,509,7.16,1.50,5.43,2.14,6.10,1.87,91
elegant,139,7.43,1.26,4.53,2.65,5.95,2.09,14
diploma,119,8.00,1.39,5.67,2.80,6.76,2.50,.
elevator,738,5.44,1.18,4.16,1.99,4.32,1.69,12
dirt,725,4.17,1.77,3.76,2.26,4.83,1.82,43
embarrassed,140,3.03,1.85,5.87,2.55,2.87,1.99,8
dirty,590,3.08,2.05,4.88,2.29,4.70,2.12,36
embattled,141,4.39,1.63,5.36,2.37,4.81,1.79,1
disappoint,120,2.39,1.44,4.92,2.64,3.29,2.32,.
employment,147,6.47,1.81,5.28,2.12,5.73,2.08,47
disaster,121,1.73,1.13,6.33,2.70,3.52,2.42,26
engaged,143,8.00,1.38,6.77,2.07,6.49,2.22,47
discomfort,726,2.19,1.23,4.17,2.44,3.86,2.26,7
engine,148,5.20,1.18,3.98,2.33,5.00,1.77,50
discouraged,122,3.00,2.16,4.53,2.11,3.61,2.01,15
enjoyment,145,7.80,1.20,5.20,2.72,6.46,1.77,21
disdainful,123,3.68,1.90,5.04,2.14,4.55,1.92,2
ennui,146,5.09,1.76,4.40,2.33,4.67,1.80,.
disgusted,124,2.45,1.41,5.42,2.59,4.34,1.94,6
enraged,149,2.46,1.65,7.97,2.17,6.33,2.92,1
disloyal,125,1.93,1.61,6.56,2.21,3.79,2.75,2
erotic,512,7.43,1.53,7.24,1.97,6.39,2.16,8
displeased,126,2.79,2.23,5.64,2.48,4.19,2.19,7
errand,150,4.58,1.74,3.85,1.92,4.78,1.51,7
distressed,127,1.94,1.10,6.40,2.38,3.76,2.41,4
event,740,6.21,1.63,5.10,2.40,5.52,1.57,81
disturb,727,3.66,2.00,5.80,2.39,4.55,1.90,10
evil,741,3.23,2.64,6.39,2.44,5.25,2.60,72
diver,510,6.45,1.55,5.04,2.10,5.04,1.91,1
excellence,151,8.38,0.96,5.54,2.67,7.28,2.32,15
divorce,128,2.22,1.88,6.33,2.71,3.26,2.24,29
excitement,152,7.50,2.20,7.67,1.91,6.18,2.17,32
doctor,129,5.20,2.54,5.86,2.70,4.89,2.75,100
excuse,153,4.05,1.41,4.48,2.29,4.07,2.10,27
dog,511,7.57,1.66,5.76,2.50,6.25,2.10,75
execution,154,2.37,2.06,5.71,2.74,4.11,2.66,15
doll,728,6.09,1.96,4.24,2.43,4.61,2.07,10
exercise,155,7.13,1.58,6.84,2.06,5.68,2.44,58
dollar,729,7.47,1.72,6.07,2.67,6.33,2.42,46
fabric,742,5.30,1.20,4.14,1.98,5.03,1.61,15
door,130,5.13,1.44,3.80,2.29,4.69,1.72,312
face,556,6.39,1.60,5.04,2.18,5.67,1.58,371
dove,730,6.90,1.54,3.79,2.28,5.48,1.70,4
failure,156,1.70,1.07,4.95,2.81,2.40,2.18,89
fall,743,4.09,2.21,4.70,2.48,4.00,2.15,147
friend,174,7.74,1.24,5.74,2.57,6.74,1.89,133
FALSE,744,3.27,1.40,3.43,2.09,4.10,1.56,29
friendly,175,8.43,1.08,5.11,2.96,5.92,2.42,61
fame,157,7.93,1.29,6.55,2.46,6.85,2.14,18
frigid,758,3.50,1.85,4.75,2.56,4.27,1.98,5
family,158,7.65,1.55,4.80,2.71,6.00,1.87,331
frog,176,5.71,1.74,4.54,2.03,5.34,1.96,1
famous,745,6.98,2.07,5.73,2.68,6.32,2.18,89
frustrated,177,2.48,1.64,5.61,2.76,3.50,2.12,10
fantasy,746,7.41,1.90,5.14,2.82,6.43,2.05,14
fun,759,8.37,1.11,7.22,2.01,6.80,1.85,44
farm,557,5.53,1.85,3.90,1.95,5.59,1.81,125
funeral,178,1.39,0.87,4.94,3.21,2.97,2.55,33
fascinate,159,7.34,1.68,5.83,2.73,6.15,1.89,3
fungus,179,3.06,1.75,4.68,2.33,4.06,1.94,2
fat,160,2.28,1.92,4.81,2.80,4.47,3.06,60
fur,180,4.51,1.88,4.18,2.44,4.32,1.97,13
father,161,7.08,2.20,5.92,2.60,5.63,2.89,383
game,760,6.98,1.97,5.89,2.37,5.70,1.65,123
fatigued,162,3.28,1.43,2.64,2.19,3.78,1.97,3
gangrene,181,2.28,1.91,5.70,2.96,3.36,2.34,.
fault,747,3.43,1.38,4.07,1.69,4.02,1.66,22
garbage,182,2.98,1.96,5.04,2.50,4.24,2.02,7
favor,748,6.46,1.52,4.54,1.86,5.67,1.76,78
garden,761,6.71,1.74,4.39,2.35,6.02,1.71,60
fear,592,2.76,2.12,6.96,2.17,3.22,2.20,127
garment,762,6.07,1.61,4.49,2.50,5.30,1.96,6
fearful,163,2.25,1.18,6.33,2.28,3.64,2.18,13
garter,534,6.22,1.59,5.47,2.15,5.82,1.62,2
feeble,164,3.26,1.47,4.10,2.07,2.71,1.64,8
gender,763,5.73,1.55,4.38,2.13,5.60,1.84,2
festive,749,7.30,2.26,6.58,2.29,5.77,2.34,2
gentle,183,7.31,1.30,3.21,2.57,5.10,2.16,27
fever,750,2.76,1.64,4.29,2.31,3.52,2.15,19
germs,764,2.86,1.39,4.49,2.24,3.79,1.59,1
field,558,6.20,1.37,4.08,2.41,5.84,1.94,274
gift,184,7.77,2.24,6.14,2.76,5.52,2.54,33
fight,751,3.76,2.63,7.15,2.19,5.27,2.69,98
girl,185,6.87,1.64,4.29,2.69,5.80,2.16,220
filth,165,2.47,1.68,5.12,2.32,3.81,2.06,2
glacier,186,5.50,1.25,4.24,2.29,4.92,2.12,1
finger,752,5.29,1.42,3.78,2.42,5.05,1.70,40
glamour,187,6.76,1.60,4.68,2.23,5.76,2.49,5
fire,166,3.22,2.06,7.17,2.06,4.49,2.49,187
glass,765,4.75,1.38,4.27,2.07,5.00,1.46,99
fireworks,513,7.55,1.50,6.67,2.12,5.51,1.98,5
gloom,188,1.88,1.23,3.83,2.33,3.55,2.07,14
fish,559,6.04,1.94,4.00,2.19,6.02,1.68,35
glory,189,7.55,1.68,6.02,2.71,6.85,2.23,21
flabby,167,2.66,1.87,4.82,2.81,3.31,1.90,.
god,190,8.15,1.27,5.95,2.84,5.88,2.89,318
flag,753,6.02,1.66,4.60,2.35,5.50,1.66,16
gold,191,7.54,1.63,5.76,2.79,5.85,2.46,52
flirt,754,7.52,1.19,6.91,1.69,6.24,2.33,1
golfer,535,5.61,1.93,3.73,2.26,5.55,1.79,3
flood,755,3.19,1.66,6.00,2.02,3.24,2.14,19
good,766,7.47,1.45,5.43,2.85,6.41,2.05,807
flower,168,6.64,1.78,4.00,2.44,4.98,2.17,23
gossip,767,3.48,2.33,5.74,2.38,3.57,2.26,13
foam,756,6.07,2.03,5.26,2.54,5.24,1.97,37
graduate,192,8.19,1.13,7.25,2.25,6.94,2.44,30
food,514,7.65,1.37,5.92,2.11,6.18,2.48,147
grass,768,6.12,1.44,4.14,2.11,5.44,1.36,53
foot,757,5.02,0.93,3.27,1.98,4.98,1.42,70
grateful,193,7.37,0.97,4.58,2.14,6.18,1.77,25
fork,560,5.29,0.97,3.96,1.94,5.74,1.52,14
greed,769,3.51,1.93,4.71,2.26,4.88,2.03,3
foul,169,2.81,1.52,4.93,2.23,4.51,1.89,4
green,194,6.18,2.05,4.28,2.46,4.82,2.05,116
fragrance,170,6.07,1.97,4.79,2.54,5.14,1.91,6
greet,770,7.00,1.52,5.27,2.31,5.95,2.07,7
fraud,171,2.67,1.66,5.75,2.45,3.58,2.50,8
grenade,771,3.60,1.88,5.70,2.52,4.29,2.50,3
free,172,8.26,1.31,5.15,3.04,6.35,2.40,260
grief,195,1.69,1.04,4.78,2.84,3.50,2.35,10
freedom,173,7.58,2.04,5.52,2.72,6.76,2.29,128
grime,772,3.37,1.34,3.98,2.29,4.47,1.28,.
